Time,02PLENUM:VOID:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02PLENUM:VOID:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02PLENUM:VOID:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02PLENUM:VOID:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXNEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXNEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXNEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXNEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSSEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSSEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXNE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXNE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXNE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXNE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXN:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXN:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXN:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXN:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s]
19:06:00,1.077771E+05,0.000000E+00,6.104932E+00,0.000000E+00,2.179539E+03,0.000000E+00,1.619329E-01,0.000000E+00,2.221867E+04,0.000000E+00,1.650856E+00,0.000000E+00,2.389781E+03,0.000000E+00,1.775657E-01,0.000000E+00,1.316062E+03,0.000000E+00,9.779220E-02,0.000000E+00,6.473665E+02,0.000000E+00,4.810107E-02,0.000000E+00,3.308763E+03,0.000000E+00,2.458487E-01,0.000000E+00,1.236451E+04,0.000000E+00,9.186731E-01,0.000000E+00,5.234913E+02,0.000000E+00,3.892962E-02,0.000000E+00
19:09:00,1.077776E+05,0.000000E+00,6.104959E+00,0.000000E+00,2.179542E+03,0.000000E+00,1.619331E-01,0.000000E+00,2.221871E+04,0.000000E+00,1.650859E+00,0.000000E+00,2.389785E+03,0.000000E+00,1.775660E-01,0.000000E+00,1.316065E+03,0.000000E+00,9.779239E-02,0.000000E+00,6.473677E+02,0.000000E+00,4.810116E-02,0.000000E+00,3.308769E+03,0.000000E+00,2.458491E-01,0.000000E+00,1.236453E+04,0.000000E+00,9.186747E-01,0.000000E+00,5.234935E+02,0.000000E+00,3.892978E-02,0.000000E+00
19:12:00,1.077781E+05,0.000000E+00,6.104986E+00,0.000000E+00,2.179544E+03,0.000000E+00,1.619333E-01,0.000000E+00,2.221875E+04,0.000000E+00,1.650862E+00,0.000000E+00,2.389789E+03,0.000000E+00,1.775664E-01,0.000000E+00,1.316067E+03,0.000000E+00,9.779258E-02,0.000000E+00,6.473690E+02,0.000000E+00,4.810125E-02,0.000000E+00,3.308775E+03,0.000000E+00,2.458496E-01,0.000000E+00,1.236455E+04,0.000000E+00,9.186762E-01,0.000000E+00,5.234956E+02,0.000000E+00,3.892994E-02,0.000000E+00
19:15:00,1.077786E+05,0.000000E+00,6.105012E+00,0.000000E+00,2.179547E+03,0.000000E+00,1.619335E-01,0.000000E+00,2.221880E+04,0.000000E+00,1.650865E+00,0.000000E+00,2.389794E+03,0.000000E+00,1.775667E-01,0.000000E+00,1.316070E+03,0.000000E+00,9.779278E-02,0.000000E+00,6.473702E+02,0.000000E+00,4.810134E-02,0.000000E+00,3.308781E+03,0.000000E+00,2.458500E-01,0.000000E+00,1.236457E+04,0.000000E+00,9.186778E-01,0.000000E+00,5.234977E+02,0.000000E+00,3.893010E-02,0.000000E+00
19:18:00,1.077790E+05,0.000000E+00,6.105039E+00,0.000000E+00,2.179549E+03,0.000000E+00,1.619337E-01,0.000000E+00,2.221884E+04,0.000000E+00,1.650868E+00,0.000000E+00,2.389798E+03,0.000000E+00,1.775670E-01,0.000000E+00,1.316073E+03,0.000000E+00,9.779297E-02,0.000000E+00,6.473714E+02,0.000000E+00,4.810144E-02,0.000000E+00,3.308787E+03,0.000000E+00,2.458505E-01,0.000000E+00,1.236459E+04,0.000000E+00,9.186793E-01,0.000000E+00,5.234998E+02,0.000000E+00,3.893026E-02,0.000000E+00
19:21:00,1.077795E+05,0.000000E+00,6.105066E+00,0.000000E+00,2.179552E+03,0.000000E+00,1.619338E-01,0.000000E+00,2.221888E+04,0.000000E+00,1.650871E+00,0.000000E+00,2.389803E+03,0.000000E+00,1.775673E-01,0.000000E+00,1.316075E+03,0.000000E+00,9.779316E-02,0.000000E+00,6.473727E+02,0.000000E+00,4.810153E-02,0.000000E+00,3.308793E+03,0.000000E+00,2.458509E-01,0.000000E+00,1.236461E+04,0.000000E+00,9.186808E-01,0.000000E+00,5.235020E+02,0.000000E+00,3.893041E-02,0.000000E+00
19:24:00,1.077800E+05,0.000000E+00,6.105093E+00,0.000000E+00,2.179555E+03,0.000000E+00,1.619340E-01,0.000000E+00,2.221892E+04,0.000000E+00,1.650874E+00,0.000000E+00,2.389807E+03,0.000000E+00,1.775677E-01,0.000000E+00,1.316078E+03,0.000000E+00,9.779336E-02,0.000000E+00,6.473739E+02,0.000000E+00,4.810162E-02,0.000000E+00,3.308799E+03,0.000000E+00,2.458514E-01,0.000000E+00,1.236463E+04,0.000000E+00,9.186824E-01,0.000000E+00,5.235041E+02,0.000000E+00,3.893057E-02,0.000000E+00
19:27:00,1.077804E+05,0.000000E+00,6.105120E+00,0.000000E+00,2.179557E+03,0.000000E+00,1.619342E-01,0.000000E+00,2.221896E+04,0.000000E+00,1.650877E+00,0.000000E+00,2.389811E+03,0.000000E+00,1.775680E-01,0.000000E+00,1.316080E+03,0.000000E+00,9.779355E-02,0.000000E+00,6.473751E+02,0.000000E+00,4.810171E-02,0.000000E+00,3.308805E+03,0.000000E+00,2.458518E-01,0.000000E+00,1.236466E+04,0.000000E+00,9.186839E-01,0.000000E+00,5.235062E+02,0.000000E+00,3.893073E-02,0.000000E+00
19:30:00,1.077809E+05,0.000000E+00,6.105147E+00,0.000000E+00,2.179560E+03,0.000000E+00,1.619344E-01,0.000000E+00,2.221900E+04,0.000000E+00,1.650880E+00,0.000000E+00,2.389816E+03,0.000000E+00,1.775683E-01,0.000000E+00,1.316083E+03,0.000000E+00,9.779374E-02,0.000000E+00,6.473764E+02,0.000000E+00,4.810180E-02,0.000000E+00,3.308811E+03,0.000000E+00,2.458523E-01,0.000000E+00,1.236468E+04,0.000000E+00,9.186854E-01,0.000000E+00,5.235083E+02,0.000000E+00,3.893089E-02,0.000000E+00
19:33:00,1.077814E+05,0.000000E+00,6.105173E+00,0.000000E+00,2.179562E+03,0.000000E+00,1.619346E-01,0.000000E+00,2.221904E+04,0.000000E+00,1.650883E+00,0.000000E+00,2.389820E+03,0.000000E+00,1.775686E-01,0.000000E+00,1.316086E+03,0.000000E+00,9.779394E-02,0.000000E+00,6.473776E+02,0.000000E+00,4.810189E-02,0.000000E+00,3.308817E+03,0.000000E+00,2.458527E-01,0.000000E+00,1.236470E+04,0.000000E+00,9.186870E-01,0.000000E+00,5.235105E+02,0.000000E+00,3.893105E-02,0.000000E+00
19:36:00,1.077819E+05,0.000000E+00,6.105200E+00,0.000000E+00,2.179565E+03,0.000000E+00,1.619348E-01,0.000000E+00,2.221908E+04,0.000000E+00,1.650886E+00,0.000000E+00,2.389824E+03,0.000000E+00,1.775690E-01,0.000000E+00,1.316088E+03,0.000000E+00,9.779413E-02,0.000000E+00,6.473788E+02,0.000000E+00,4.810198E-02,0.000000E+00,3.308823E+03,0.000000E+00,2.458531E-01,0.000000E+00,1.236472E+04,0.000000E+00,9.186885E-01,0.000000E+00,5.235126E+02,0.000000E+00,3.893120E-02,0.000000E+00
19:39:00,1.077823E+05,0.000000E+00,6.105227E+00,0.000000E+00,2.179567E+03,0.000000E+00,1.619350E-01,0.000000E+00,2.221912E+04,0.000000E+00,1.650889E+00,0.000000E+00,2.389829E+03,0.000000E+00,1.775693E-01,0.000000E+00,1.316091E+03,0.000000E+00,9.779432E-02,0.000000E+00,6.473801E+02,0.000000E+00,4.810208E-02,0.000000E+00,3.308829E+03,0.000000E+00,2.458536E-01,0.000000E+00,1.236474E+04,0.000000E+00,9.186900E-01,0.000000E+00,5.235147E+02,0.000000E+00,3.893136E-02,0.000000E+00
19:42:00,1.077828E+05,0.000000E+00,6.105253E+00,0.000000E+00,2.179570E+03,0.000000E+00,1.619352E-01,0.000000E+00,2.221916E+04,0.000000E+00,1.650892E+00,0.000000E+00,2.389833E+03,0.000000E+00,1.775696E-01,0.000000E+00,1.316093E+03,0.000000E+00,9.779452E-02,0.000000E+00,6.473813E+02,0.000000E+00,4.810217E-02,0.000000E+00,3.308835E+03,0.000000E+00,2.458540E-01,0.000000E+00,1.236476E+04,0.000000E+00,9.186916E-01,0.000000E+00,5.235168E+02,0.000000E+00,3.893152E-02,0.000000E+00
19:45:00,1.077833E+05,0.000000E+00,6.105280E+00,0.000000E+00,2.179572E+03,0.000000E+00,1.619354E-01,0.000000E+00,2.221920E+04,0.000000E+00,1.650895E+00,0.000000E+00,2.389837E+03,0.000000E+00,1.775699E-01,0.000000E+00,1.316096E+03,0.000000E+00,9.779471E-02,0.000000E+00,6.473825E+02,0.000000E+00,4.810226E-02,0.000000E+00,3.308841E+03,0.000000E+00,2.458545E-01,0.000000E+00,1.236478E+04,0.000000E+00,9.186931E-01,0.000000E+00,5.235189E+02,0.000000E+00,3.893167E-02,0.000000E+00
19:48:00,1.077838E+05,0.000000E+00,6.105307E+00,0.000000E+00,2.179575E+03,0.000000E+00,1.619355E-01,0.000000E+00,2.221924E+04,0.000000E+00,1.650898E+00,0.000000E+00,2.389842E+03,0.000000E+00,1.775703E-01,0.000000E+00,1.316099E+03,0.000000E+00,9.779490E-02,0.000000E+00,6.473837E+02,0.000000E+00,4.810235E-02,0.000000E+00,3.308847E+03,0.000000E+00,2.458549E-01,0.000000E+00,1.236480E+04,0.000000E+00,9.186946E-01,0.000000E+00,5.235210E+02,0.000000E+00,3.893183E-02,0.000000E+00
19:51:00,1.077842E+05,0.000000E+00,6.105333E+00,0.000000E+00,2.179577E+03,0.000000E+00,1.619357E-01,0.000000E+00,2.221928E+04,0.000000E+00,1.650901E+00,0.000000E+00,2.389846E+03,0.000000E+00,1.775706E-01,0.000000E+00,1.316101E+03,0.000000E+00,9.779509E-02,0.000000E+00,6.473849E+02,0.000000E+00,4.810244E-02,0.000000E+00,3.308853E+03,0.000000E+00,2.458554E-01,0.000000E+00,1.236482E+04,0.000000E+00,9.186962E-01,0.000000E+00,5.235231E+02,0.000000E+00,3.893199E-02,0.000000E+00
19:54:00,1.077847E+05,0.000000E+00,6.105360E+00,0.000000E+00,2.179580E+03,0.000000E+00,1.619359E-01,0.000000E+00,2.221932E+04,0.000000E+00,1.650904E+00,0.000000E+00,2.389850E+03,0.000000E+00,1.775709E-01,0.000000E+00,1.316104E+03,0.000000E+00,9.779529E-02,0.000000E+00,6.473862E+02,0.000000E+00,4.810253E-02,0.000000E+00,3.308859E+03,0.000000E+00,2.458558E-01,0.000000E+00,1.236484E+04,0.000000E+00,9.186977E-01,0.000000E+00,5.235253E+02,0.000000E+00,3.893215E-02,0.000000E+00
19:57:00,1.077852E+05,0.000000E+00,6.105387E+00,0.000000E+00,2.179583E+03,0.000000E+00,1.619361E-01,0.000000E+00,2.221936E+04,0.000000E+00,1.650907E+00,0.000000E+00,2.389855E+03,0.000000E+00,1.775712E-01,0.000000E+00,1.316106E+03,0.000000E+00,9.779548E-02,0.000000E+00,6.473874E+02,0.000000E+00,4.810262E-02,0.000000E+00,3.308865E+03,0.000000E+00,2.458563E-01,0.000000E+00,1.236486E+04,0.000000E+00,9.186992E-01,0.000000E+00,5.235274E+02,0.000000E+00,3.893230E-02,0.000000E+00
20:00:00,1.077856E+05,0.000000E+00,6.105413E+00,0.000000E+00,2.179585E+03,0.000000E+00,1.619363E-01,0.000000E+00,2.221940E+04,0.000000E+00,1.650910E+00,0.000000E+00,2.389859E+03,0.000000E+00,1.775715E-01,0.000000E+00,1.316109E+03,0.000000E+00,9.779567E-02,0.000000E+00,6.473886E+02,0.000000E+00,4.810271E-02,0.000000E+00,3.308871E+03,0.000000E+00,2.458567E-01,0.000000E+00,1.236488E+04,0.000000E+00,9.187007E-01,0.000000E+00,5.235295E+02,0.000000E+00,3.893246E-02,0.000000E+00
20:03:00,1.077861E+05,0.000000E+00,6.105440E+00,0.000000E+00,2.179588E+03,0.000000E+00,1.619365E-01,0.000000E+00,2.221944E+04,0.000000E+00,1.650913E+00,0.000000E+00,2.389863E+03,0.000000E+00,1.775719E-01,0.000000E+00,1.316112E+03,0.000000E+00,9.779586E-02,0.000000E+00,6.473898E+02,0.000000E+00,4.810280E-02,0.000000E+00,3.308877E+03,0.000000E+00,2.458572E-01,0.000000E+00,1.236490E+04,0.000000E+00,9.187023E-01,0.000000E+00,5.235316E+02,0.000000E+00,3.893261E-02,0.000000E+00
20:06:00,1.077866E+05,0.000000E+00,6.105466E+00,0.000000E+00,2.179590E+03,0.000000E+00,1.619367E-01,0.000000E+00,2.221948E+04,0.000000E+00,1.650916E+00,0.000000E+00,2.389868E+03,0.000000E+00,1.775722E-01,0.000000E+00,1.316114E+03,0.000000E+00,9.779605E-02,0.000000E+00,6.473910E+02,0.000000E+00,4.810289E-02,0.000000E+00,3.308883E+03,0.000000E+00,2.458576E-01,0.000000E+00,1.236492E+04,0.000000E+00,9.187038E-01,0.000000E+00,5.235337E+02,0.000000E+00,3.893277E-02,0.000000E+00
20:09:00,1.077870E+05,0.000000E+00,6.105493E+00,0.000000E+00,2.179593E+03,0.000000E+00,1.619369E-01,0.000000E+00,2.221952E+04,0.000000E+00,1.650919E+00,0.000000E+00,2.389872E+03,0.000000E+00,1.775725E-01,0.000000E+00,1.316117E+03,0.000000E+00,9.779624E-02,0.000000E+00,6.473923E+02,0.000000E+00,4.810298E-02,0.000000E+00,3.308889E+03,0.000000E+00,2.458580E-01,0.000000E+00,1.236494E+04,0.000000E+00,9.187053E-01,0.000000E+00,5.235358E+02,0.000000E+00,3.893293E-02,0.000000E+00
20:12:00,1.077875E+05,0.000000E+00,6.105519E+00,0.000000E+00,2.179595E+03,0.000000E+00,1.619370E-01,0.000000E+00,2.221956E+04,0.000000E+00,1.650922E+00,0.000000E+00,2.389876E+03,0.000000E+00,1.775728E-01,0.000000E+00,1.316119E+03,0.000000E+00,9.779643E-02,0.000000E+00,6.473935E+02,0.000000E+00,4.810307E-02,0.000000E+00,3.308895E+03,0.000000E+00,2.458585E-01,0.000000E+00,1.236496E+04,0.000000E+00,9.187068E-01,0.000000E+00,5.235379E+02,0.000000E+00,3.893308E-02,0.000000E+00
20:15:00,1.077880E+05,0.000000E+00,6.105546E+00,0.000000E+00,2.179598E+03,0.000000E+00,1.619372E-01,0.000000E+00,2.221960E+04,0.000000E+00,1.650925E+00,0.000000E+00,2.389881E+03,0.000000E+00,1.775732E-01,0.000000E+00,1.316122E+03,0.000000E+00,9.779663E-02,0.000000E+00,6.473947E+02,0.000000E+00,4.810316E-02,0.000000E+00,3.308901E+03,0.000000E+00,2.458589E-01,0.000000E+00,1.236498E+04,0.000000E+00,9.187083E-01,0.000000E+00,5.235400E+02,0.000000E+00,3.893324E-02,0.000000E+00
20:18:00,1.077885E+05,0.000000E+00,6.105572E+00,0.000000E+00,2.179600E+03,0.000000E+00,1.619374E-01,0.000000E+00,2.221964E+04,0.000000E+00,1.650928E+00,0.000000E+00,2.389885E+03,0.000000E+00,1.775735E-01,0.000000E+00,1.316124E+03,0.000000E+00,9.779682E-02,0.000000E+00,6.473959E+02,0.000000E+00,4.810325E-02,0.000000E+00,3.308907E+03,0.000000E+00,2.458594E-01,0.000000E+00,1.236500E+04,0.000000E+00,9.187098E-01,0.000000E+00,5.235421E+02,0.000000E+00,3.893339E-02,0.000000E+00
20:21:00,1.077889E+05,0.000000E+00,6.105599E+00,0.000000E+00,2.179603E+03,0.000000E+00,1.619376E-01,0.000000E+00,2.221968E+04,0.000000E+00,1.650931E+00,0.000000E+00,2.389889E+03,0.000000E+00,1.775738E-01,0.000000E+00,1.316127E+03,0.000000E+00,9.779701E-02,0.000000E+00,6.473971E+02,0.000000E+00,4.810334E-02,0.000000E+00,3.308913E+03,0.000000E+00,2.458598E-01,0.000000E+00,1.236502E+04,0.000000E+00,9.187114E-01,0.000000E+00,5.235442E+02,0.000000E+00,3.893355E-02,0.000000E+00
20:24:00,1.077894E+05,0.000000E+00,6.105625E+00,0.000000E+00,2.179605E+03,0.000000E+00,1.619378E-01,0.000000E+00,2.221972E+04,0.000000E+00,1.650933E+00,0.000000E+00,2.389894E+03,0.000000E+00,1.775741E-01,0.000000E+00,1.316130E+03,0.000000E+00,9.779720E-02,0.000000E+00,6.473983E+02,0.000000E+00,4.810343E-02,0.000000E+00,3.308919E+03,0.000000E+00,2.458603E-01,0.000000E+00,1.236505E+04,0.000000E+00,9.187129E-01,0.000000E+00,5.235462E+02,0.000000E+00,3.893371E-02,0.000000E+00
20:27:00,1.077899E+05,0.000000E+00,6.105651E+00,0.000000E+00,2.179608E+03,0.000000E+00,1.619380E-01,0.000000E+00,2.221976E+04,0.000000E+00,1.650936E+00,0.000000E+00,2.389898E+03,0.000000E+00,1.775744E-01,0.000000E+00,1.316132E+03,0.000000E+00,9.779739E-02,0.000000E+00,6.473995E+02,0.000000E+00,4.810352E-02,0.000000E+00,3.308925E+03,0.000000E+00,2.458607E-01,0.000000E+00,1.236507E+04,0.000000E+00,9.187144E-01,0.000000E+00,5.235483E+02,0.000000E+00,3.893386E-02,0.000000E+00
20:30:00,1.077903E+05,0.000000E+00,6.105678E+00,0.000000E+00,2.179610E+03,0.000000E+00,1.619382E-01,0.000000E+00,2.221980E+04,0.000000E+00,1.650939E+00,0.000000E+00,2.389902E+03,0.000000E+00,1.775748E-01,0.000000E+00,1.316135E+03,0.000000E+00,9.779758E-02,0.000000E+00,6.474008E+02,0.000000E+00,4.810361E-02,0.000000E+00,3.308931E+03,0.000000E+00,2.458611E-01,0.000000E+00,1.236509E+04,0.000000E+00,9.187159E-01,0.000000E+00,5.235504E+02,0.000000E+00,3.893402E-02,0.000000E+00
20:33:00,1.077908E+05,0.000000E+00,6.105704E+00,0.000000E+00,2.179613E+03,0.000000E+00,1.619384E-01,0.000000E+00,2.221984E+04,0.000000E+00,1.650942E+00,0.000000E+00,2.389907E+03,0.000000E+00,1.775751E-01,0.000000E+00,1.316137E+03,0.000000E+00,9.779777E-02,0.000000E+00,6.474020E+02,0.000000E+00,4.810370E-02,0.000000E+00,3.308937E+03,0.000000E+00,2.458616E-01,0.000000E+00,1.236511E+04,0.000000E+00,9.187174E-01,0.000000E+00,5.235525E+02,0.000000E+00,3.893417E-02,0.000000E+00
20:36:00,1.077913E+05,0.000000E+00,6.105731E+00,0.000000E+00,2.179615E+03,0.000000E+00,1.619385E-01,0.000000E+00,2.221988E+04,0.000000E+00,1.650945E+00,0.000000E+00,2.389911E+03,0.000000E+00,1.775754E-01,0.000000E+00,1.316140E+03,0.000000E+00,9.779796E-02,0.000000E+00,6.474032E+02,0.000000E+00,4.810379E-02,0.000000E+00,3.308943E+03,0.000000E+00,2.458620E-01,0.000000E+00,1.236513E+04,0.000000E+00,9.187189E-01,0.000000E+00,5.235546E+02,0.000000E+00,3.893433E-02,0.000000E+00
20:39:00,1.077917E+05,0.000000E+00,6.105757E+00,0.000000E+00,2.179618E+03,0.000000E+00,1.619387E-01,0.000000E+00,2.221992E+04,0.000000E+00,1.650948E+00,0.000000E+00,2.389915E+03,0.000000E+00,1.775757E-01,0.000000E+00,1.316142E+03,0.000000E+00,9.779815E-02,0.000000E+00,6.474044E+02,0.000000E+00,4.810388E-02,0.000000E+00,3.308949E+03,0.000000E+00,2.458625E-01,0.000000E+00,1.236515E+04,0.000000E+00,9.187204E-01,0.000000E+00,5.235567E+02,0.000000E+00,3.893448E-02,0.000000E+00
20:42:00,1.077922E+05,0.000000E+00,6.105783E+00,0.000000E+00,2.179620E+03,0.000000E+00,1.619389E-01,0.000000E+00,2.221996E+04,0.000000E+00,1.650951E+00,0.000000E+00,2.389920E+03,0.000000E+00,1.775760E-01,0.000000E+00,1.316145E+03,0.000000E+00,9.779834E-02,0.000000E+00,6.474056E+02,0.000000E+00,4.810397E-02,0.000000E+00,3.308954E+03,0.000000E+00,2.458629E-01,0.000000E+00,1.236517E+04,0.000000E+00,9.187219E-01,0.000000E+00,5.235588E+02,0.000000E+00,3.893464E-02,0.000000E+00
20:45:00,1.077926E+05,0.000000E+00,6.105809E+00,0.000000E+00,2.179623E+03,0.000000E+00,1.619391E-01,0.000000E+00,2.222000E+04,0.000000E+00,1.650954E+00,0.000000E+00,2.389924E+03,0.000000E+00,1.775763E-01,0.000000E+00,1.316147E+03,0.000000E+00,9.779853E-02,0.000000E+00,6.474068E+02,0.000000E+00,4.810406E-02,0.000000E+00,3.308960E+03,0.000000E+00,2.458633E-01,0.000000E+00,1.236519E+04,0.000000E+00,9.187234E-01,0.000000E+00,5.235608E+02,0.000000E+00,3.893479E-02,0.000000E+00
20:48:00,1.077931E+05,0.000000E+00,6.105836E+00,0.000000E+00,2.179625E+03,0.000000E+00,1.619393E-01,0.000000E+00,2.222004E+04,0.000000E+00,1.650957E+00,0.000000E+00,2.389928E+03,0.000000E+00,1.775767E-01,0.000000E+00,1.316150E+03,0.000000E+00,9.779872E-02,0.000000E+00,6.474080E+02,0.000000E+00,4.810415E-02,0.000000E+00,3.308966E+03,0.000000E+00,2.458638E-01,0.000000E+00,1.236521E+04,0.000000E+00,9.187250E-01,0.000000E+00,5.235629E+02,0.000000E+00,3.893495E-02,0.000000E+00
20:51:00,1.077936E+05,0.000000E+00,6.105862E+00,0.000000E+00,2.179628E+03,0.000000E+00,1.619395E-01,0.000000E+00,2.222008E+04,0.000000E+00,1.650960E+00,0.000000E+00,2.389932E+03,0.000000E+00,1.775770E-01,0.000000E+00,1.316153E+03,0.000000E+00,9.779891E-02,0.000000E+00,6.474092E+02,0.000000E+00,4.810424E-02,0.000000E+00,3.308972E+03,0.000000E+00,2.458642E-01,0.000000E+00,1.236523E+04,0.000000E+00,9.187265E-01,0.000000E+00,5.235650E+02,0.000000E+00,3.893510E-02,0.000000E+00
20:54:00,1.077940E+05,0.000000E+00,6.105888E+00,0.000000E+00,2.179630E+03,0.000000E+00,1.619397E-01,0.000000E+00,2.222012E+04,0.000000E+00,1.650963E+00,0.000000E+00,2.389937E+03,0.000000E+00,1.775773E-01,0.000000E+00,1.316155E+03,0.000000E+00,9.779910E-02,0.000000E+00,6.474104E+02,0.000000E+00,4.810433E-02,0.000000E+00,3.308978E+03,0.000000E+00,2.458646E-01,0.000000E+00,1.236525E+04,0.000000E+00,9.187280E-01,0.000000E+00,5.235671E+02,0.000000E+00,3.893525E-02,0.000000E+00
20:57:00,1.077945E+05,0.000000E+00,6.105914E+00,0.000000E+00,2.179633E+03,0.000000E+00,1.619398E-01,0.000000E+00,2.222016E+04,0.000000E+00,1.650966E+00,0.000000E+00,2.389941E+03,0.000000E+00,1.775776E-01,0.000000E+00,1.316158E+03,0.000000E+00,9.779928E-02,0.000000E+00,6.474116E+02,0.000000E+00,4.810442E-02,0.000000E+00,3.308984E+03,0.000000E+00,2.458651E-01,0.000000E+00,1.236527E+04,0.000000E+00,9.187295E-01,0.000000E+00,5.235692E+02,0.000000E+00,3.893541E-02,0.000000E+00
21:00:00,1.077950E+05,0.000000E+00,6.105941E+00,0.000000E+00,2.179635E+03,0.000000E+00,1.619400E-01,0.000000E+00,2.222020E+04,0.000000E+00,1.650969E+00,0.000000E+00,2.389945E+03,0.000000E+00,1.775779E-01,0.000000E+00,1.316160E+03,0.000000E+00,9.779947E-02,0.000000E+00,6.474128E+02,0.000000E+00,4.810451E-02,0.000000E+00,3.308990E+03,0.000000E+00,2.458655E-01,0.000000E+00,1.236529E+04,0.000000E+00,9.187310E-01,0.000000E+00,5.235712E+02,0.000000E+00,3.893556E-02,0.000000E+00
